STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
071560,99999, 20160312,   46.0,24,   32.6,24, 1028.4,24, 1018.7,24,   5.2,24,   5.5,24,   8.9, 999.9,   54.0 ,  38.1 , 0.00G,999.9, 000000,
071560,99999, 20160313,   44.2,24,   32.2,24, 1029.3,24, 1019.6,24,   7.5,24,   8.2,24,  12.0, 999.9,   52.9 ,  35.4 , 0.00G,999.9, 000000,
071560,99999, 20160314,   43.4,24,   31.5,24, 1027.4,24, 1017.6,24,   9.8,24,   7.6,24,   9.9, 999.9,   49.1 ,  38.1 , 0.00G,999.9, 000000,
071560,99999, 20160315,   46.1,24,   30.2,24, 1024.7,24, 1015.1,24,   8.9,24,   6.7,24,  11.1, 999.9,   55.8 ,  36.9 , 0.00G,999.9, 000000,
071560,99999, 20160316,   43.8,24,   29.2,24, 1023.3,24, 1013.7,24,   9.7,24,   9.4,24,  13.0, 999.9,   52.7 ,  39.2 , 0.01G,999.9, 000000,
071560,99999, 20160317,   46.1,24,   30.2,24, 1025.7,24, 1016.0,24,  10.4,24,   5.5,24,   8.9, 999.9,   55.8 ,  37.4 , 0.00G,999.9, 000000,
071560,99999, 20160318,   44.2,24,   34.4,24, 1023.2,24, 1013.6,24,   4.0,24,   6.5,24,   8.9, 999.9,   52.7 ,  38.1 , 0.00G,999.9, 000000,
071560,99999, 20160319,   42.7,24,   35.3,24, 1022.4,24, 1012.8,24,   7.3,24,   7.4,24,   9.9, 999.9,   46.9 ,  40.6 , 0.00G,999.9, 010000,
071560,99999, 20160320,   43.0,24,   32.6,24, 1021.7,24, 1012.0,24,  10.3,24,   7.5,24,  11.1, 999.9,   44.8 ,  41.0 , 0.00G,999.9, 000000,
071560,99999, 20160321,   46.4,24,   35.1,24, 1021.2,24, 1011.7,24,  10.9,24,   7.0,24,  11.1, 999.9,   51.3 ,  40.6 , 0.00G,999.9, 000000,
071560,99999, 20160322,   49.2,23,   33.4,23, 1016.0,23, 1006.5,23,  10.8,23,   6.4,23,   9.9, 999.9,   56.5 ,  44.1 , 0.00G,999.9, 000000,
071560,99999, 20160323,   47.9,14,   35.9,14, 1015.5,14, 1006.0,14,  10.8,14,   7.5,14,   9.9, 999.9,   52.2 ,  40.3 , 0.00G,999.9, 000000,
071560,99999, 20160324,   48.7,24,   34.5,24, 1017.1,24, 1007.6,24,   8.4,24,   4.3,24,   6.0, 999.9,   52.0 ,  45.5 , 0.00G,999.9, 000000,
071560,99999, 20160325,   50.1,24,   43.5,24, 1016.3,24, 1006.8,24,   8.7,24,   5.0,24,   7.0, 999.9,   59.2 ,  45.0 , 0.08G,999.9, 010000,
071560,99999, 20160326,   52.5,24,   45.0,24, 1013.0,24, 1003.7,24,  10.5,24,   7.9,24,  13.0, 999.9,   59.2 ,  45.1 , 0.06G,999.9, 010000,
071560,99999, 20160327,   49.7,24,   40.7,24, 1009.3,24,  999.8,24,  12.0,24,   8.9,24,  14.0, 999.9,   59.0 ,  44.1 , 0.41G,999.9, 010000,
071560,99999, 20160328,   51.1,24,   40.2,24, 1000.8,24,  991.5,24,  11.9,24,  12.3,24,  19.0, 999.9,   59.5 ,  44.1 , 0.10G,999.9, 010000,
071560,99999, 20160329,   49.9,24,   41.5,24, 1009.9,24, 1000.5,24,  12.2,24,   7.1,24,  11.1, 999.9,   58.8 ,  42.6 , 0.37G,999.9, 000000,
071560,99999, 20160330,   48.1,24,   42.4,24, 1011.6,24, 1002.2,24,  11.0,24,   4.0,24,   8.0, 999.9,   53.4 ,  45.5*, 0.15G,999.9, 010000,
071560,99999, 20160331,   44.2,24,   40.5,24, 1011.9,24, 1002.4,24,   8.6,24,  10.0,24,  13.0, 999.9,   46.0 ,  43.0 , 0.34G,999.9, 010000,
071560,99999, 20160401,   46.7,24,   37.4,24, 1020.1,24, 1010.5,24,   7.5,24,   5.0,24,   8.0, 999.9,   55.0 ,  41.7 , 0.72G,999.9, 000000,
071560,99999, 20160402,   46.3,24,   41.5,24, 1014.2,24, 1004.6,24,   6.5,24,   3.7,24,   7.0, 999.9,   51.6*,  39.0 , 0.00G,999.9, 010000,
071560,99999, 20160403,   58.9,24,   48.4,24, 1007.4,24,  998.1,24,   9.1,24,   5.6,24,   8.9, 999.9,   70.7 ,  48.9 , 0.13G,999.9, 010000,
071560,99999, 20160404,   55.5,24,   44.0,24, 1005.8,24,  996.5,24,  12.3,24,   5.8,24,   9.9, 999.9,   64.2 ,  49.5 , 0.12G,999.9, 010000,
071560,99999, 20160405,   55.0,24,   43.0,24, 1009.5,24, 1000.2,24,  12.4,24,   4.2,24,   8.9, 999.9,   63.1 ,  50.9 , 0.02G,999.9, 000000,
071560,99999, 20160406,   51.6,24,   41.1,24, 1014.0,24, 1004.6,24,  12.1,24,   7.1,24,  12.0, 999.9,   59.5 ,  47.1 , 0.00G,999.9, 010000,
071560,99999, 20160407,   47.4,23,   35.8,23, 1013.8,23, 1004.3,23,  12.4,23,   6.0,23,   9.9, 999.9,   54.0 ,  42.3 , 0.07G,999.9, 000000,
071560,99999, 20160408,   49.3,24,   38.3,24, 1013.1,24, 1003.6,24,  12.3,24,   4.2,24,   7.0, 999.9,   57.0 ,  44.6 , 0.12G,999.9, 000000,
071560,99999, 20160409,   47.9,24,   39.5,24, 1008.0,24,  998.5,24,  12.0,24,   5.5,24,  11.1, 999.9,   57.0 ,  40.8 , 0.00G,999.9, 010000,
071560,99999, 20160410,   52.9,24,   40.5,24, 1006.9,24,  997.5,24,  11.0,24,   6.4,24,  11.1, 999.9,   64.8 ,  39.2 , 0.08G,999.9, 000000,
071560,99999, 20160411,   53.4,24,   44.7,24, 1006.6,24,  997.3,24,  11.0,24,   5.2,24,   8.9, 999.9,   62.2 ,  47.5*, 0.00G,999.9, 010000,
071560,99999, 20160412,   52.6,23,   43.9,23, 1008.7,23,  999.4,23,  11.8,23,   4.3,23,   8.0, 999.9,   63.1 ,  42.6 , 0.14G,999.9, 000000,
071560,99999, 20160413,   55.2,24,   44.9,24, 1008.5,24,  999.2,24,  11.5,24,   3.7,24,   8.0, 999.9,   63.5 ,  49.1 , 0.12G,999.9, 010000,
071560,99999, 20160414,   54.2,24,   45.0,24, 1011.1,24, 1001.8,24,  12.2,24,   4.4,24,   8.0, 999.9,   63.7 ,  47.8 , 0.03G,999.9, 010000,
071560,99999, 20160415,   54.7,24,   45.6,24, 1005.6,24,  996.3,24,  12.4,24,   7.3,24,  12.0, 999.9,   61.3 ,  48.9 , 0.11G,999.9, 000000,
071560,99999, 20160416,   52.7,24,   40.6,24, 1004.7,24,  995.3,24,  12.4,24,   6.8,24,   9.9, 999.9,   60.8 ,  46.4*, 0.14G,999.9, 000000,
071560,99999, 20160417,   46.0,24,   33.4,24, 1015.0,24, 1005.5,24,  12.4,24,   5.3,24,   8.0, 999.9,   54.3 ,  41.7 , 0.00G,999.9, 010000,
071560,99999, 20160418,   49.6,24,   29.9,24, 1024.1,24, 1014.5,24,  12.4,24,   4.1,24,   7.0, 999.9,   59.0 ,  39.4 , 0.00G,999.9, 000000,
071560,99999, 20160419,   53.4,24,   37.1,24, 1027.1,24, 1017.6,24,  12.3,24,   4.9,24,   8.9, 999.9,   62.2 ,  43.9 , 0.00G,999.9, 000000,
071560,99999, 20160420,   57.2,24,   36.7,24, 1024.7,24, 1015.3,24,  12.2,24,   8.7,24,  11.1, 999.9,   68.5 ,  45.1 , 0.00G,999.9, 000000,
071560,99999, 20160421,   61.4,24,   41.9,24, 1019.7,24, 1010.4,24,  12.4,24,   3.9,24,   5.1, 999.9,   71.6 ,  52.2 , 0.00G,999.9, 000000,
071560,99999, 20160422,   58.6,24,   45.6,24, 1016.9,24, 1007.6,24,  10.0,24,   3.7,24,   7.0, 999.9,   67.5 ,  54.1*, 0.00G,999.9, 010000,
071560,99999, 20160423,   48.9,24,   36.6,24, 1016.2,24, 1006.7,24,  10.8,24,   9.0,24,  12.0, 999.9,   59.2 ,  42.8*, 0.02G,999.9, 010000,
071560,99999, 20160424,   43.6,24,   32.4,24, 1019.4,24, 1009.8,24,  12.4,24,   6.2,24,  11.1, 999.9,   49.3 ,  39.2 , 0.00G,999.9, 010000,
071560,99999, 20160425,   46.3,24,   36.6,24, 1013.4,24, 1003.9,24,  12.3,24,   7.4,24,  12.0, 999.9,   53.4 ,  39.6 , 0.08G,999.9, 010000,
071560,99999, 20160426,   43.2,24,   34.1,24, 1008.4,24,  998.9,24,  11.9,24,   5.1,24,  12.0, 999.9,   48.7 ,  39.4 , 0.13G,999.9, 010000,
071560,99999, 20160427,   43.2,24,   32.8,24, 1013.2,24, 1003.6,24,  12.3,24,   5.7,24,   9.9, 999.9,   53.1 ,  36.5 , 0.04G,999.9, 000000,
071560,99999, 20160428,   46.6,24,   31.0,24, 1016.4,24, 1006.8,24,  12.4,24,   4.3,24,   8.0, 999.9,   55.4 ,  36.1 , 0.09G,999.9, 000000,
071560,99999, 20160429,   49.7,24,   38.2,24, 1015.8,24, 1006.3,24,  12.4,24,   6.5,24,  11.1, 999.9,   59.2 ,  41.4 , 0.00G,999.9, 010000,
071560,99999, 20160430,   46.9,24,   37.8,24, 1020.0,24, 1010.4,24,  12.1,24,   7.1,24,  12.0, 999.9,   51.1 ,  42.4 , 0.11G,999.9, 010000,
071560,99999, 20160501,   51.3,24,   33.8,24, 1027.7,24, 1018.1,24,  12.4,24,   7.7,24,  12.0, 999.9,   61.5 ,  41.0 , 0.02G,999.9, 000000,
071560,99999, 20160502,   56.0,24,   38.3,24, 1024.9,24, 1015.5,24,  12.4,24,   3.2,24,   8.0, 999.9,   66.7 ,  44.4 , 0.00G,999.9, 000000,
071560,99999, 20160503,   54.9,24,   37.9,24, 1026.1,24, 1016.7,24,  12.1,24,   6.8,24,   9.9, 999.9,   63.0 ,  48.2 , 0.01G,999.9, 000000,
071560,99999, 20160504,   56.7,24,   36.1,24, 1026.7,24, 1017.3,24,  12.4,24,   4.2,24,   7.0, 999.9,   67.1 ,  44.6 , 0.00G,999.9, 000000,
071560,99999, 20160505,   60.5,24,   34.8,24, 1018.7,24, 1009.4,24,  12.4,24,   6.2,24,  11.1, 999.9,   70.7 ,  49.3 , 0.00G,999.9, 000000,
071560,99999, 20160506,   65.1,24,   42.4,24, 1010.8,24, 1001.6,24,  12.4,24,   4.9,24,   7.0, 999.9,   79.0 ,  50.2 , 0.00G,999.9, 000000,
071560,99999, 20160507,   66.2,24,   44.7,24, 1008.0,24,  998.9,24,  12.2,24,   5.6,24,   9.9, 999.9,   76.1 ,  56.8 , 0.00G,999.9, 000000,
071560,99999, 20160508,   68.8,24,   45.8,24, 1007.0,24,  998.0,24,  12.4,24,   6.2,24,  12.0, 999.9,   79.0 ,  55.4 , 0.00G,999.9, 010000,
071560,99999, 20160509,   65.1,24,   54.2,24, 1007.9,24,  998.8,24,  11.4,24,   7.4,24,   9.9, 999.9,   74.3 ,  59.9*, 0.00G,999.9, 010000,
071560,99999, 20160510,   60.9,24,   57.8,24, 1006.0,24,  996.8,24,   7.8,24,   4.2,24,   7.0, 999.9,   66.4 ,  58.3 , 0.17G,999.9, 010000,
071560,99999, 20160511,   59.8,24,   56.8,24, 1002.8,24,  993.7,24,   6.5,24,   2.2,24,   5.1, 999.9,   64.9 ,  56.5 , 0.20G,999.9, 010000,
071560,99999, 20160512,   61.0,24,   56.3,24,  999.8,24,  990.7,24,   8.3,24,   2.8,24,   6.0, 999.9,   67.3 ,  56.5 , 0.26G,999.9, 010000,
071560,99999, 20160513,   62.5,24,   55.1,24, 1004.4,24,  995.3,24,   5.6,24,   6.1,24,  13.0, 999.9,   74.5 ,  54.3*, 0.58G,999.9, 010000,
071560,99999, 20160514,   51.9,24,   39.4,24, 1016.8,24, 1007.4,24,  12.0,24,  10.0,24,  13.0, 999.9,   69.4 ,  47.7*, 0.01G,999.9, 000000,
071560,99999, 20160515,   52.5,24,   37.3,24, 1023.6,24, 1014.1,24,  12.4,24,   4.2,24,   8.0, 999.9,   61.2 ,  43.5 , 0.00G,999.9, 000000,
071560,99999, 20160516,   56.3,24,   42.3,24, 1021.9,24, 1012.5,24,  12.0,24,   4.2,24,   8.0, 999.9,   63.5 ,  48.6 , 0.00G,999.9, 000000,
071560,99999, 20160517,   57.6,24,   43.4,24, 1018.8,24, 1009.5,24,  11.7,24,   3.5,24,   7.0, 999.9,   66.2 ,  46.9 , 0.00G,999.9, 000000,
071560,99999, 20160518,   56.9,24,   47.1,24, 1009.6,24, 1000.3,24,  11.8,24,   6.4,24,  11.1, 999.9,   62.4 ,  50.2*, 0.00G,999.9, 010000,
071560,99999, 20160519,   54.6,24,   46.8,24, 1013.9,24, 1004.5,24,  11.4,24,   5.8,24,   9.9, 999.9,   63.3 ,  48.6 , 0.29G,999.9, 010000,
071560,99999, 20160520,   61.0,24,   52.4,24, 1018.8,24, 1009.5,24,  12.3,24,   5.0,24,   7.0, 999.9,   71.4 ,  52.3 , 0.04G,999.9, 000000,
071560,99999, 20160521,   66.6,24,   54.9,24, 1013.1,24, 1003.9,24,  12.4,24,   5.7,24,  11.1, 999.9,   77.5 ,  55.4 , 0.00G,999.9, 000000,
071560,99999, 20160522,   58.4,24,   55.1,24, 1008.8,24,  999.6,24,   8.4,24,   4.6,24,   9.9, 999.9,   70.9 ,  52.0*, 0.38G,999.9, 010000,
071560,99999, 20160523,   54.7,24,   48.4,24, 1017.0,24, 1007.6,24,  10.3,24,   6.7,24,   9.9, 999.9,   59.9 ,  51.6 , 0.89G,999.9, 010000,
071560,99999, 20160524,   54.2,24,   44.9,24, 1018.7,24, 1009.3,24,  11.9,24,   5.4,24,   8.9, 999.9,   59.9 ,  49.8 , 0.62G,999.9, 000000,
071560,99999, 20160525,   58.1,24,   46.0,24, 1014.6,24, 1005.3,24,  11.9,24,   4.8,24,   7.0, 999.9,   69.3 ,  46.6 , 0.00G,999.9, 000000,
071560,99999, 20160526,   63.1,24,   52.3,24, 1013.9,24, 1004.7,24,  12.1,24,   3.8,24,   6.0,  10.7,   71.4 ,  54.0 , 0.00G,999.9, 000000,
071560,99999, 20160527,   67.5,24,   55.1,24, 1013.8,24, 1004.7,24,   9.7,24,   2.9,24,   6.0, 999.9,   77.0 ,  56.5 , 0.06G,999.9, 010000,
071560,99999, 20160528,   64.7,24,   57.3,24, 1011.4,24, 1002.3,24,  11.0,24,   3.7,24,   8.9, 999.9,   74.8 ,  59.7 , 0.00G,999.9, 010000,
071560,99999, 20160529,   61.1,24,   57.0,24, 1007.8,24,  998.6,24,   2.6,24,   5.8,24,   8.9, 999.9,   67.3 ,  58.6 , 0.67G,999.9, 010000,
071560,99999, 20160530,   56.2,24,   53.6,24, 1009.2,24,  999.9,24,   5.1,24,  10.0,24,  13.0, 999.9,   62.4 ,  54.9 , 0.43G,999.9, 010000,
071560,99999, 20160531,   56.0,24,   54.2,24, 1010.1,24, 1000.8,24,   4.5,24,   7.0,24,   8.9, 999.9,   57.9 ,  54.3 , 2.08G,999.9, 010000,
071560,99999, 20160601,   58.7,24,   55.9,24, 1016.4,24, 1007.1,24,   3.8,24,   5.7,24,   8.0, 999.9,   63.1 ,  56.5*, 0.33G,999.9, 010000,
071560,99999, 20160602,   55.4,24,   52.6,24, 1014.3,24, 1005.0,24,   6.0,24,   9.5,24,  14.0, 999.9,   59.7 ,  53.1*, 0.26G,999.9, 010000,
071560,99999, 20160603,   54.4,24,   50.5,24, 1014.7,24, 1005.4,24,   8.7,24,   5.7,24,   8.0, 999.9,   57.2 ,  51.8 , 0.05G,999.9, 010000,
071560,99999, 20160604,   58.8,24,   54.0,24, 1015.7,24, 1006.4,24,   7.1,24,   5.4,24,   7.0, 999.9,   63.1 ,  55.0 , 0.00G,999.9, 010000,
071560,99999, 20160605,   61.2,24,   57.0,24, 1018.5,24, 1009.2,24,   3.5,24,   2.8,24,   6.0, 999.9,   67.8 ,  57.2 , 0.06G,999.9, 010000,
071560,99999, 20160606,   66.1,24,   59.9,24, 1019.6,24, 1010.4,24,   3.6,24,   2.4,24,   4.1, 999.9,   77.0 ,  58.6 , 0.02G,999.9, 100000,
071560,99999, 20160607,   71.1,24,   60.2,24, 1021.0,24, 1011.9,24,   8.1,24,   5.3,24,   9.9, 999.9,   80.8 ,  62.4 , 0.00G,999.9, 000000,
071560,99999, 20160608,   67.4,24,   57.1,24, 1021.8,24, 1012.6,24,   7.8,24,   6.8,24,   9.9, 999.9,   75.4 ,  59.5 , 0.00G,999.9, 000000,
071560,99999, 20160609,   65.7,24,   51.9,24, 1019.5,24, 1010.2,24,   9.6,24,   5.6,24,   7.0, 999.9,   77.4 ,  54.3 , 0.00G,999.9, 000000,
071560,99999, 20160610,   68.2,24,   52.0,24, 1012.7,24, 1003.6,24,  12.2,24,   3.7,24,   6.0, 999.9,   76.6 ,  59.7 , 0.00G,999.9, 010000,
071560,99999, 20160611,   65.8,24,   55.1,24, 1010.3,24, 1001.2,24,  12.4,24,   3.3,24,   6.0, 999.9,   72.0 ,  61.7 , 0.01G,999.9, 010000,
071560,99999, 20160612,   63.2,24,   57.3,24, 1010.5,24, 1001.4,24,   9.2,24,   4.8,24,   8.0, 999.9,   67.8 ,  60.1 , 0.00G,999.9, 010000,
071560,99999, 20160613,   60.7,24,   52.1,24, 1005.7,24,  996.5,24,  12.4,24,   5.7,24,   8.0, 999.9,   65.3 ,  55.4 , 0.01G,999.9, 000000,
071560,99999, 20160614,   61.2,24,   50.7,24, 1001.8,24,  992.6,24,  12.3,24,   7.3,24,  11.1, 999.9,   68.7 ,  56.1*, 0.46G,999.9, 010000,
071560,99999, 20160615,   60.4,24,   49.3,24, 1000.3,24,  991.2,24,  11.9,24,   5.3,24,   8.0, 999.9,   70.3 ,  53.8 , 0.09G,999.9, 010000,
071560,99999, 20160616,   59.8,24,   52.7,24, 1002.3,24,  993.1,24,  12.2,24,   3.4,24,   6.0, 999.9,   69.6 ,  56.1 , 0.08G,999.9, 010000,
071560,99999, 20160617,   61.3,24,   52.6,24, 1008.9,24,  999.7,24,  12.1,24,   5.1,24,  11.1, 999.9,   70.5 ,  55.2 , 0.09G,999.9, 010000,
071560,99999, 20160618,   61.1,24,   52.4,24, 1019.4,24, 1010.1,24,  11.9,24,   5.3,24,   9.9, 999.9,   67.8 ,  56.7 , 0.12G,999.9, 010000,
071560,99999, 20160619,   63.8,24,   50.6,24, 1025.3,24, 1016.0,24,  11.9,24,   4.1,24,   5.1, 999.9,   72.3 ,  57.4 , 0.14G,999.9, 000000,
071560,99999, 20160620,   61.4,24,   56.5,24, 1020.3,24, 1011.0,24,  10.5,24,   6.4,24,   9.9, 999.9,   71.4 ,  58.6 , 0.01G,999.9, 010000,
071560,99999, 20160621,   66.7,24,   60.3,24, 1019.8,24, 1010.6,24,  11.9,24,   4.6,24,   7.0, 999.9,   73.6 ,  61.3 , 0.45G,999.9, 000000,
071560,99999, 20160622,   74.1,24,   64.2,24, 1020.1,24, 1011.1,24,  12.2,24,   4.2,24,   7.0, 999.9,   84.2 ,  65.8 , 0.00G,999.9, 010000,
071560,99999, 20160623,   78.7,24,   65.1,24, 1016.0,24, 1007.1,24,  12.4,24,   5.4,24,   8.0, 999.9,   90.5 ,  69.1 , 0.01G,999.9, 000000,
071560,99999, 20160624,   69.8,24,   56.2,24, 1019.0,24, 1009.9,24,  11.9,24,   5.8,24,   9.9, 999.9,   86.9 ,  63.9 , 0.00G,999.9, 000000,
071560,99999, 20160625,   64.0,24,   47.4,24, 1018.6,24, 1009.4,24,  12.4,24,   6.1,24,   8.0, 999.9,   74.1 ,  58.6 , 0.04G,999.9, 010000,
071560,99999, 20160626,   62.6,24,   47.9,24, 1020.5,24, 1011.2,24,  12.4,24,   5.7,24,  11.1, 999.9,   71.8 ,  54.9 , 0.00G,999.9, 000000,
071560,99999, 20160627,   64.6,24,   54.8,24, 1020.7,24, 1011.5,24,  11.9,24,   5.4,24,   9.9, 999.9,   71.8 ,  60.1 , 0.00G,999.9, 010000,
071560,99999, 20160628,   66.0,24,   52.2,24, 1017.1,24, 1008.0,24,  12.4,24,   5.6,24,  11.1, 999.9,   72.9 ,  59.5 , 0.11G,999.9, 000000,
071560,99999, 20160629,   66.0,24,   49.3,24, 1014.3,24, 1005.1,24,  12.4,24,   7.2,24,   9.9, 999.9,   74.8 ,  57.0 , 0.00G,999.9, 000000,
071560,99999, 20160630,   66.8,24,   55.9,24, 1014.1,24, 1005.0,24,  12.4,24,   7.0,24,   9.9, 999.9,   75.2 ,  61.7 , 0.00G,999.9, 000000,
071560,99999, 20160701,   66.1,24,   55.3,24, 1014.9,24, 1005.7,24,  12.4,24,   7.5,24,  12.0, 999.9,   72.9 ,  58.5*, 0.04G,999.9, 000000,
071560,99999, 20160702,   62.0,24,   46.7,24, 1018.5,24, 1009.2,24,  12.4,24,   6.3,24,   9.9, 999.9,   70.9 ,  57.6 , 0.15G,999.9, 000000,
071560,99999, 20160703,   60.9,24,   50.0,24, 1021.4,24, 1012.1,24,   9.4,24,   4.8,24,   7.0, 999.9,   65.3 ,  57.4 , 0.04G,999.9, 010000,
071560,99999, 20160704,   64.5,24,   54.2,24, 1020.3,24, 1011.1,24,  11.7,23,   4.1,24,   7.0, 999.9,   72.5 ,  57.7 , 0.11G,999.9, 000000,
071560,99999, 20160705,   65.9,24,   53.0,24, 1019.9,24, 1010.7,24,  12.4,24,   5.7,24,   8.9, 999.9,   72.0 ,  61.2*, 0.00G,999.9, 000000,
071560,99999, 20160706,   65.8,24,   47.3,24, 1022.3,24, 1013.1,24,  12.2,24,   4.0,24,   7.0, 999.9,   76.6 ,  54.5 , 0.00G,999.9, 000000,
071560,99999, 20160707,   72.0,24,   50.8,24, 1020.0,24, 1010.9,24,  12.1,24,   3.7,24,   7.0, 999.9,   83.8 ,  58.3 , 0.00G,999.9, 000000,
071560,99999, 20160708,   73.1,24,   53.8,24, 1018.4,24, 1009.4,24,  12.2,24,   6.1,24,   8.9, 999.9,   83.3 ,  62.4 , 0.00G,999.9, 000000,
071560,99999, 20160709,   73.6,24,   56.2,24, 1020.3,24, 1011.3,24,  12.4,24,   4.2,24,   7.0, 999.9,   84.4 ,  62.8 , 0.00G,999.9, 000000,
071560,99999, 20160710,   77.1,24,   55.0,24, 1012.6,24, 1003.7,24,  12.2,23,   6.9,24,  13.0, 999.9,   87.8 ,  66.6 , 0.00G,999.9, 000000,
071560,99999, 20160711,   68.0,24,   52.5,24, 1013.6,24, 1004.5,24,  12.4,24,   7.5,24,  11.1, 999.9,   81.5 ,  64.0 , 0.00G,999.9, 000000,
071560,99999, 20160712,   63.3,24,   50.6,24, 1014.7,24, 1005.5,24,  11.2,24,   5.3,24,   9.9, 999.9,   72.9 ,  56.7*, 0.00G,999.9, 010000,
071560,99999, 20160713,   60.8,24,   45.9,24, 1018.6,24, 1009.3,24,  12.4,24,   6.1,24,   9.9, 999.9,   67.8 ,  55.0 , 0.27G,999.9, 000000,
071560,99999, 20160714,   61.5,24,   45.5,24, 1023.7,24, 1014.4,24,  12.3,24,   6.4,24,   9.9, 999.9,   70.0 ,  53.8 , 0.00G,999.9, 000000,
071560,99999, 20160715,   65.5,24,   45.4,24, 1027.7,24, 1018.4,24,  12.4,24,   4.2,24,   8.0, 999.9,   74.5 ,  55.2 , 0.00G,999.9, 000000,
071560,99999, 20160716,   70.2,24,   53.7,24, 1026.2,24, 1017.1,24,  12.4,24,   3.6,24,   7.0, 999.9,   81.3 ,  61.0 , 0.00G,999.9, 000000,
071560,99999, 20160717,   74.5,24,   56.1,24, 1023.0,24, 1013.9,24,  12.4,24,   4.3,24,   8.0, 999.9,   85.5 ,  63.1 , 0.00G,999.9, 000000,
071560,99999, 20160718,   78.2,24,   57.7,24, 1021.0,24, 1012.0,24,  12.4,24,   3.8,24,   5.1, 999.9,   90.1 ,  65.1 , 0.00G,999.9, 000000,
071560,99999, 20160719,   84.1,24,   58.8,24, 1016.7,24, 1007.9,24,  12.4,24,   5.0,24,   8.0, 999.9,   96.1 ,  68.7 , 0.00G,999.9, 000000,
071560,99999, 20160720,   79.5,24,   59.7,24, 1012.8,24, 1003.9,24,  12.4,24,   5.4,24,   8.9, 999.9,   94.1 ,  71.2 , 0.00G,999.9, 000000,
071560,99999, 20160721,   71.8,24,   56.5,24, 1016.4,24, 1007.3,24,  12.1,24,   5.3,24,   9.9, 999.9,   82.8 ,  64.8 , 0.00G,999.9, 000000,
071560,99999, 20160722,   72.4,24,   53.4,24, 1016.8,24, 1007.7,24,  12.4,24,   6.5,24,   9.9, 999.9,   82.4 ,  64.4 , 0.00G,999.9, 000000,
071560,99999, 20160723,   71.9,24,   53.7,24, 1020.0,24, 1010.9,24,  12.1,24,   7.4,24,   9.9, 999.9,   83.1 ,  62.2 , 0.00G,999.9, 000000,
071560,99999, 20160724,   73.1,24,   53.4,24, 1020.8,24, 1011.7,24,  12.4,24,   4.2,24,   8.0, 999.9,   82.6 ,  62.2 , 0.00G,999.9, 000000,
071560,99999, 20160725,   73.6,24,   58.4,24, 1020.4,24, 1011.3,24,  12.4,24,   4.7,24,   9.9, 999.9,   81.0 ,  67.1*, 0.00G,999.9, 010000,
071560,99999, 20160726,   67.5,24,   51.0,24, 1022.1,24, 1012.9,24,  12.4,24,   6.2,24,   8.0, 999.9,   76.1 ,  60.4 , 0.00G,999.9, 000000,
071560,99999, 20160727,   68.8,24,   52.3,24, 1019.6,24, 1010.4,24,  12.4,24,   4.8,24,   8.0, 999.9,   78.3 ,  60.4 , 0.00G,999.9, 000000,
071560,99999, 20160728,   70.3,24,   55.9,24, 1016.9,24, 1007.9,24,  12.0,24,   6.0,24,   9.9, 999.9,   77.2 ,  64.6 , 0.01G,999.9, 000000,
071560,99999, 20160729,   71.5,24,   56.7,24, 1014.4,24, 1005.4,24,  12.1,24,   6.6,24,  11.1, 999.9,   80.4 ,  65.3 , 0.01G,999.9, 010000,
071560,99999, 20160730,   68.6,24,   52.1,24, 1014.6,24, 1005.4,24,  12.4,24,   4.3,24,   6.0, 999.9,   76.6 ,  64.4 , 0.03G,999.9, 000000,
071560,99999, 20160731,   68.8,24,   51.5,24, 1016.9,24, 1007.7,24,  12.4,24,   4.9,24,   8.9, 999.9,   77.9 ,  63.1 , 0.00G,999.9, 000000,
071560,99999, 20160801,   67.5,24,   47.1,24, 1020.2,24, 1011.0,24,  12.2,24,   4.7,24,   8.0, 999.9,   75.9 ,  59.4 , 0.00G,999.9, 010000,
071560,99999, 20160802,   66.5,24,   57.1,24, 1017.1,24, 1008.0,24,  10.7,24,   5.9,24,   8.0, 999.9,   72.9 ,  61.5 , 0.06G,999.9, 010000,
071560,99999, 20160803,   70.5,24,   57.9,24, 1014.1,24, 1005.1,24,  12.0,24,   7.4,24,  12.0, 999.9,   78.3 ,  63.7 , 0.15G,999.9, 010000,
071560,99999, 20160804,   65.7,24,   53.1,24, 1014.2,24, 1005.1,24,  12.1,24,   5.4,24,   8.0, 999.9,   72.3 ,  61.3 , 0.00G,999.9, 010000,
071560,99999, 20160805,   65.8,24,   50.3,24, 1021.8,24, 1012.6,24,  12.3,24,   5.3,24,   8.0, 999.9,   74.1 ,  57.7 , 0.09G,999.9, 000000,
071560,99999, 20160806,   67.7,24,   50.2,24, 1028.2,24, 1019.0,24,  12.4,24,   4.1,24,   7.0, 999.9,   77.4 ,  57.4 , 0.00G,999.9, 000000,
071560,99999, 20160807,   73.7,24,   54.2,24, 1027.2,24, 1018.1,24,  12.4,24,   4.1,24,   9.9, 999.9,   86.5 ,  60.8 , 0.00G,999.9, 000000,
